label,notes
dominant,1626293238
minor-seventh,2838434754
major,394044
suspended-fourth,1635374045
major,394044
suspended-fourth,1635374045
major-seventh,32353944
minor-seventh,384043
minor-seventh,353843
minor,354043
dominant,283850
major,353740
dominant,284147
major,323643
minor-seventh,28384043
dominant,28384247
major-seventh,2532353940
minor-seventh,31384247
minor-seventh,28384347
minor-seventh,28384449
major,25354044
dominant,2838384245
major-seventh,28444752
minor-seventh,2838404348
major,2030353944
major,1827323539
minor-seventh,28394244
minor-seventh,2838434754
dominant,28384245
minor-seventh,40434752
major-seventh,2832394247
dominant,29404449
dominant,28384247
minor-seventh,40434752
major-seventh,28394247
dominant,29414449
major-seventh,2835444751
dominant,28424547
major-seventh,283544525964
major-seventh,283544525964
minor-ninth,163134384257
dominant,283841444958
major,163237394256
minor-sixth,163137384257
dominant,283841444958
major,163237394256
minor-ninth,163134384255
dominant,283841444962
major,163739424468
major-sixth,163237394263
minor-sixth,163137384257
major,283842444964
major,283942444963
minor-ninth,283135384257
major,232630333752
minor-seventh,2838435055
dominant,283850
major-seventh,2839445156
major-seventh,283951
half-diminished,2838435055
dominant,283850
minor,16313843
minor,163140
half-diminished,283852
minor-seventh,16263543
minor-seventh,28384352
major-seventh,2839445156
half-diminished,283858
dominant,28384447
minor-seventh,35435259
dominant,28384454
minor-seventh,35435059
dominant,28384454
half-diminished,2838435055
dominant,28384047
minor-seventh,16263140
major-seventh,28394246
dominant-13th,28444852
dominant-ninth,263236
suspended-fourth,2838424547
minor-sixth,2837434752
minor-seventh,2838475055
diminished-seventh,283749525460
minor-ninth,2838495457
suspended-fourth,2838424752
minor-seventh,2838475055
diminished-seventh,28376063
minor-seventh,28385457
dominant,28385558
major-ninth,2840424447
major,26475256
major-seventh,16374246
minor-seventh,26475255
dominant-13th,2838444952
dominant-ninth,323640
dominant-ninth,323540
suspended-fourth,2838424547
minor-sixth,2837434752
minor-seventh,2838434752
dominant,2838444754
major-seventh,28394449
diminished,2737464957
major-seventh,2231384346
dominant,3238424752
dominant,3238424752
dominant,3238424752
dominant,3238424752
dominant,3238424752
dominant,3238424752
dominant-13th,2630323740
dominant-13th,3238424649
major-seventh,32394247
dominant,3842444952
major-seventh,32373944
dominant,26303237
major-seventh,32394247
minor-seventh,26313542
dominant,32384247
major-seventh,37394447
dominant,2630323740
major-seventh,32373944
dominant,26303237
major-seventh,27303235
minor-seventh,31353842
dominant,26303235
major-seventh,32394247
minor-seventh,26313542
dominant,32384247
major-seventh,3237394247
minor-seventh,38434754
dominant,32384249
major-seventh,32394247
minor-seventh,313538424754
dominant,263032374249
major-seventh,32353942475459
minor-seventh,313842455257
dominant,263237404752
major-seventh,23273040
major-seventh,32374245
minor-seventh,2630313542
major-seventh,283944
dominant,28353852
major-seventh,3235394252
minor-seventh,31353845
major-seventh,16232840
minor-seventh,2630313542
major-seventh,283947
minor-seventh,3135384243
minor-seventh,3135384254
dominant,32384244
major-seventh,32374244
dominant,32353844
major-seventh,32353940
minor-seventh,3031353842
dominant,3638414448
major-seventh,3032353942
minor-seventh,3031353842
dominant,3738424549
major-seventh,3539424447
major-seventh,32394247
dominant,3842444952
major-seventh,32373944
dominant,26303237
major-seventh,32394247
minor-seventh,26313542
dominant,32384247
major-seventh,37394447
dominant,2630323740
major-seventh,32373944
dominant,26303237
major-seventh,27303235
minor-seventh,31353842
dominant,26303235
major-seventh,32394247
minor-seventh,26313542
dominant,32384247
major-seventh,3237394247
minor-seventh,38434754
dominant,32384249
major-seventh,32394247
minor-seventh,313538424754
dominant,263032374249
major-seventh,32353942475459
dominant,314347475053
minor,3155585862
dominant,314347475053
minor,3155585962
dominant,314347475053
minor,3155585862
half-diminished,314346495357
dominant,193134353741
minor,3152555862
dominant,314347475053
minor,3155585862
dominant,314347475053
minor,3155585962
minor,3155585862
half-diminished,314346495357
dominant,193134353741
minor,3152555862
half-diminished,193134374143
dominant,31555962656568
minor,1931343843
half-diminished,193134374143
dominant,31555962656568
major-sixth,314347505256
half-diminished,314346495253
dominant,314347475053
minor,3155585862
dominant,314347475053
minor,3155585962
dominant,314347475053
minor,3155585862
half-diminished,314346495357
dominant,193134353741
minor,3152555862
major,28354654
major,23283544
dominant,28323847
major,28354452
major,23324047
major,28354452
major,28404756
dominant,28323847
major,28354452
dominant,28324047
major,28404756
dominant,28323847
major,28354452
dominant,28323847
minor-seventh,28354350
major,283844
minor-seventh,28384750
dominant,32404750
major,28354044
major,23283544
dominant,28323847
major,28354452
major,23324047
major,1628354452
dominant,23283234
major-seventh,2831353944
dominant,23283234
major-seventh,2832353944
dominant,23283238
major-seventh,2832353956
major-seventh,35404463
dominant,23263044
major-seventh,2832353951
major,35404458
dominant,2838424449
major-seventh,2844495154
major-seventh,2844495154
dominant,2838424447
major-seventh,2844495154
major-seventh,2844495154
dominant,2838424449
major-seventh,2944495154
major-seventh,2939424447
dominant,2838424447
major-seventh,2944495154
dominant,2938424449
major,283256
dominant,28566268
major-seventh,16636875
dominant-ninth,323842444954
dominant-ninth,3238425969
major-ninth,285668
suspended-fourth,2834384346
major-seventh,28444751
dominant-ninth,28384246
suspended-fourth,285059
major-ninth,285668
dominant-ninth,16285971
minor,285567
major-minor,2839434754
minor-seventh,38434752
dominant-13th,2838444954
suspended-fourth,283845505357
major,28446880
major-seventh,2839445156
dominant,38445056
major-seventh,1628515663
dominant-ninth,32384247
major,1628565964
major-seventh,35424447
dominant-ninth,3238424852
major,40444752
minor-ninth,38434752
suspended-fourth,37424652
suspended-fourth,36414552
major-ninth,285256
major,324047
dominant,23283240
minor-seventh,28313842
major,28354447
major,2840444752
major,2840444752
major,32405259
major,2835475556
major,32405259
major,324047
dominant,28384449
suspended-fourth,28333840
major,324047
dominant,23283240
minor-seventh,28313842
major,28354447
major,2840444752
diminished,28374346
major,23354044
diminished,28374348
minor-seventh,28354043
diminished,283743
major,233235
suspended-fourth,283942
major,284452
major,404447
major,323540
major,354044
minor,404347
minor,313540
minor,354043
diminished,404346
diminished,313440
diminished,344043
augmented,404448
augmented,323640
augmented,364044
major-seventh,40444751
dominant,40444750
major-minor,40434751
minor-seventh,40434750
half-diminished,40434650
diminished-seventh,40434651
major-ninth,4044475154
major-13th,40444751545761
dominant-ninth,4044475054
dominant-11th,404447505457
dominant-13th,40444750545761
major-minor,4043475154
major-minor,404347515457
major-minor,40434751545761
minor-ninth,4043475054
minor-11th,404347505457
minor-13th,40434750545761
minor-ninth,4043465054
minor-11th,404346505457
minor-13th,40434650545761
major-sixth,40444749
major-sixth,4044474954
major,40424447
minor-11th,404346505457
major-seventh,4044475158
dominant-13th,40444750535861
dominant,40444648505355
suspended-fourth,404547
suspended-fourth,4045475054
minor-ninth,25434754
minor-seventh,16333643
dominant,16353844
minor-seventh,16313542
major-seventh,16353944
half-diminished,17242833
minor-seventh,21353840
half-diminished,283438465057
dominant-ninth,162632424450
minor-seventh,31505459
dominant-ninth,28384244
half-diminished,283438465057
dominant-ninth,162632424450
major-seventh,28475156
minor-seventh,2838475057
dominant,2838414450
major-seventh,28475156
minor-seventh,2838475057
dominant,2838414450
suspended-fourth,2839475156
dominant,162640
dominant-ninth,1638424447
dominant,2838414448
major-seventh,2835404449
major-seventh,28394244
minor-seventh,28465055
dominant,1626414450
major-seventh,283556
major-seventh,284951
dominant,28404450
dominant-ninth,28384246
suspended-fourth,1626323440
dominant-ninth,3444535660
minor-seventh,16434754
major-seventh,162851545659
dominant-ninth,1628455054
suspended-fourth,213350545761
diminished,1628495258
minor-seventh,2838475055
dominant-ninth,2728384247
major-seventh,2839424447
minor-seventh,232831
minor-seventh,28353840
dominant,28384246
half-diminished,31464952
dominant,162838424447
major-seventh,162839404447
major-seventh,2839424447
minor-seventh,28384245
minor-seventh,2838404347
dominant-13th,2838444954
major-seventh,16394247
dominant-ninth,16384246
minor-seventh,2838434750
minor-seventh,28384450
dominant-13th,2838424449
minor-seventh,2835384043
dominant,2838404246
minor-seventh,23475055
dominant,272838444954
dominant-ninth,16353842
dominant,2835383842
dominant-ninth,283842
dominant-ninth,283842
dominant-ninth,283842
dominant-ninth,283842
dominant-ninth,2835383844
dominant,2838424449
dominant-ninth,2835384244
minor-seventh,28384347
minor-seventh,28384347
minor-seventh,28384347
minor-seventh,28384347
dominant-ninth,16353840
dominant-ninth,2838424448
suspended-fourth,2838424547
dominant,2838444952
suspended-fourth,284245
major-seventh,283944475156
major-seventh,16233439
minor-seventh,16233540
minor-seventh,16233540
dominant,16323840
dominant,16323841
dominant,28384447
minor-sixth,16313740
minor-ninth,283843475054
minor-ninth,283843475054
major-sixth,1623323746
minor-seventh,1635384043
diminished-seventh,2846495255
dominant,305256
major,354044
major,26475256
major,30354044
major,16354044
dominant,16353844
dominant,20253034
minor-seventh,23262831
dominant,26283235
minor-ninth,1630313540
dominant,2632374247
minor-seventh,1631353843
suspended-fourth,2841424549
suspended-fourth,2840424550
dominant,2844464954
minor-ninth,283843475054
minor-ninth,283843475054
major-sixth,1623374246
minor-seventh,1635384043
diminished-seventh,3134383943
dominant,35384044
major,354044
major,30354044
major,354044
dominant,354044
dominant,283862
dominant,28353844
minor-seventh,2836384043
dominant,192632374144
minor-ninth,1623303140434752
diminished-seventh,374043
minor-seventh,1652555964
dominant,283885
minor-ninth,38424347
minor-seventh,3340434750
half-diminished,3352555862
major-sixth,32374247
major-sixth,32374247
half-diminished,26313441
dominant,165256
major-seventh,164044
dominant,264757
dominant,263235
minor-seventh,23262831
dominant,3138404447
minor-ninth,1630313540
major-sixth,323742
dominant,2632374247
minor-seventh,31353843
dominant,283852
suspended-fourth,2840424549
suspended-fourth,2840424550
dominant,2632343742
major-seventh,16232830343944
major-seventh,16233032373944
half-diminished,28313443
minor-ninth,283843475054
minor-ninth,283843475054
major-sixth,1623374246
minor-seventh,35384043
diminished-seventh,34374043
major,232832
dominant,29475056
minor-seventh,274754
major,3135414752545659
minor-ninth,1623303140434752
diminished-seventh,34374046
minor-seventh,40434752
dominant,283877
minor-ninth,38424347
minor-sixth,3037404347
major-sixth,32374247
major-sixth,32374247
major-sixth,32374247
major-sixth,32374247
suspended-second,30354047
dominant,32384044
major-seventh,32374266
half-diminished,283850
dominant,163844
minor-seventh,31363843
minor-seventh,1623304557
dominant,2835386981
dominant,262932375567
major-ninth,2835424478
half-diminished,28343871
dominant,162350
minor-seventh,33384045
diminished-seventh,1625284052
minor-seventh,162355
dominant,283855
half-diminished,28385058
dominant,2832384450
minor-seventh,16285559626466
minor-seventh,355559616267
diminished-seventh,2840556267
dominant,28386468
dominant,16235458
major-seventh,354044
dominant,16434756
dominant,384447
minor-seventh,2847505255
major,3135414752545659
minor-ninth,162352555964
diminished-seventh,16285861646770
minor-seventh,40434752
dominant,28387783
minor-ninth,38424347
minor-sixth,3037404347
minor-seventh,40434752
minor-seventh,283133353857626469
dominant,262932363847525459
minor-ninth,38424347
minor-sixth,3037404347
major-ninth,16233051565863
major-ninth,164446495154
dominant,283841444652
minor-seventh,28505457
major-ninth,2839465154
dominant-ninth,28424649
minor-ninth,3543475457
minor-ninth,29364043
major-seventh,28444751
major-minor,2832363843
suspended-fourth,2840424547
dominant-ninth,303235
dominant,324048
minor-seventh,31353842
dominant-13th,32354044
major-seventh,35566166
dominant-ninth,3250545861
major-seventh,2839475154
minor-seventh,364043
minor-ninth,162631353842
minor-ninth,353842
minor-seventh,313440
dominant,28414447
dominant,2632384147
dominant,2632384147
dominant,2935414450
minor-ninth,31354247
dominant,283844
minor-13th,28374752
dominant-13th,34444952
major,2832424650
major-seventh,28515459
dominant,164148
minor-seventh,284755
dominant,324050
minor-seventh,2838475055
dominant,16424550
half-diminished,2838434652
dominant,28444852
major-seventh,32394447
minor-seventh,28353842
minor-seventh,26353842
dominant,20262934
dominant,3238444852
minor-seventh,3140465055
dominant,26323741444953
minor-seventh,2838475457
dominant,283238424649
dominant,38424649
minor-seventh,2835384345
dominant,162842464749
suspended-fourth,283338505461
dominant,283838424449
major-seventh,28444954
dominant,2850545861
major-seventh,1628565966
major-seventh,2835394751545659
major,28394756
minor-seventh,28384347
major,28394447
diminished-seventh,2834374346
dominant,2326303338
dominant,26283247
dominant,2330334750
minor-seventh,2831385457
major,28394756
minor-seventh,28384347
major,28394447
diminished-seventh,2834374346
dominant,2326303338
dominant,26283247
dominant,3539465459
minor-seventh,2831384752
dominant,3238405659
major,28394756
dominant,28384750
minor-seventh,2628314043
half-diminished,2731384655
dominant,2326334250
dominant,2832384752
major,28394756
minor-seventh,28384347
major,28394447
diminished-seventh,2834374346
dominant,2326303338
dominant,26283247
half-diminished,3640476467
minor-seventh,28385559
dominant,28383844
major,2832394752
minor-seventh,164257
minor-seventh,283569
dominant,303557
minor-seventh,3135384255
minor-seventh,1923263047
dominant,303576
dominant,303573
major-minor,39424347
dominant,323843
major-minor,39424347
dominant,323843
minor-sixth,3742434759
minor-sixth,37434752
major,32364040
major-minor,31354052
diminished,2831343749
major,26323547
minor-sixth,37434759
minor-sixth,37434752
major,32364040
major-seventh,2832353947
major-seventh,2327283244
minor-ninth,3135384254
major,26323648
minor-sixth,3135364252
major,32354056
dominant,28353852
major,32354061
diminished-seventh,27313448
major,32354056
minor,35404366
minor-seventh,2831353855
dominant,2326283249
dominant,35384262
minor-seventh,2831353859
dominant,26283248
major,32354056
dominant,28353852
major,32354061
diminished-seventh,27313448
major,32354056
minor,35404366
minor-seventh,2831353855
dominant,2326283249
minor,27303547
dominant,283136
minor,35404352
diminished,28313446
major,28323547
minor,35404352
major,28323549
major,32354059
major,32354056
minor,35404352
major,28323549
minor,35404362
minor,28313555
dominant,3538404462
minor-seventh,2831353854
major,32354056
dominant,28353852
major,32354061
diminished-seventh,27313448
major,32354056
minor,35404366
minor-seventh,2831353855
dominant,2326283249
minor-sixth,27323547
major,32354052
dominant,17283336
dominant-ninth,2831353842
dominant,2838414449
dominant,17283336
dominant-ninth,28313842
minor-sixth,24263035
dominant,323746
dominant-13th,28343946
minor-seventh,3049525457
minor-seventh,18374245
dominant-ninth,16384247
major-seventh,2839475156
diminished,2838525558
minor-seventh,162635384043
dominant,2838414447
major,2839475156
diminished,2838525558
dominant-ninth,284250
dominant,162635384043
dominant,2838414447
half-diminished,283846505255
dominant,2832353844475053
dominant-ninth,2838545862
minor-ninth,2838475055
dominant-ninth,2831384245
minor-seventh,2833384347
minor-seventh,2833384347
minor-seventh,334045505559
minor-seventh,2833384347
minor-seventh,2833384347
minor-seventh,2833384347
minor-seventh,334045505559
minor-seventh,2833384347
minor-seventh,2833384347
minor-seventh,2833404347
minor-seventh,334045505559
minor-seventh,2833404347
minor-seventh,2833384347
minor-seventh,2833404347
minor-seventh,334045505559
minor-seventh,2833404347
minor-seventh,2833384347
minor-seventh,283338
minor-seventh,334045505559
minor-seventh,2833384347
minor-seventh,2833384347
minor-seventh,2833384347
minor-seventh,334045505559
minor-seventh,2830384347
minor-seventh,384347
minor-seventh,384347
minor-seventh,384347
minor-seventh,384347
minor-seventh,384347
minor-seventh,384347
minor-seventh,33505559
minor-seventh,384347
minor-seventh,384347
minor-seventh,404347
minor-seventh,384347
minor-seventh,404347
minor-seventh,384347
minor-seventh,404347
minor-seventh,33505559
minor-seventh,404347
minor-seventh,384347
minor-seventh,384347
minor-seventh,384347
minor-seventh,384347
minor-seventh,384347
minor-seventh,384347
minor-seventh,33505559
minor-seventh,384347
major-seventh,3539404460
dominant,3438404459
minor-seventh,2831353855
major-seventh,2832353963
major-ninth,16394244
suspended-fourth,1623424549
major-ninth,16394244
dominant-ninth,2838444952
dominant-ninth,28424449
suspended-fourth,28545761
dominant-ninth,28424447
minor-seventh,28353843
minor-seventh,28353843
minor-11th,2835383845
dominant,28384146
minor-11th,2831384245
dominant,28384246
dominant-ninth,28384246
major-ninth,283942
minor-seventh,28353843
minor-seventh,2831343845
dominant,2838414450
minor-ninth,2831353842
dominant,2838424446
dominant,303235
minor-seventh,28475055
minor-seventh,2838465057
dominant,28384246
minor-11th,2831343845
dominant,283841
minor-11th,2831343845
dominant,2838414446
minor-11th,2831384245
dominant,2838414446
minor-seventh,28353842
dominant,28384246
major-seventh,28353942
major-seventh,28475156
major-seventh,28445156
major-seventh,28444751
major,283944495458
dominant,283844485255
minor-ninth,2831384247
minor-11th,2831384245
dominant,2844505361
major,2832374246
dominant,283844485255
minor-11th,2831374045
dominant,2832384348
minor-ninth,1643475054
minor-seventh,16475055
major,1644495458
dominant,1644485255
dominant-ninth,1739434448
dominant,2629323750
minor-ninth,2730313545
major,16586670
dominant,16556467
minor-ninth,16475559
dominant-ninth,2832384246
minor-11th,2831384245
dominant,283850535661
major,16374246
dominant,16445055
minor-11th,1637404245
dominant,1638414448
minor-ninth,1643475054
minor-seventh,1647505255
major,202749515458
dominant,1644485055
minor-sixth,162331374247
minor,283234
major-seventh,28323539
major,283237
major-seventh,28323539
minor,252934
major-seventh,28323539
major,283237
major-seventh,28323539
minor,252934
minor,31354057
major,2832354952
major-seventh,2832353949
minor,31354057
minor,25293451
minor,31354057
major,28323554
major-seventh,283235395657
minor,31354052
major,28323546
minor,25293446
minor,31354057
major,2832354952
major-seventh,2832353949
minor,31354057
minor,25293451
minor,31354057
major,28323554
major-seventh,283235395152
major,283247
major,263252
major,23325052
minor-seventh,2831353855
major-seventh,2832353951
minor-seventh,283135385557
minor-seventh,2835386466
minor-seventh,2831353855
major,283264
major,233259
minor-seventh,2835386466
minor-seventh,2831353855
major-seventh,2832353951
half-diminished,343840435255
major,28323446
minor,28323446
minor-seventh,2831353855
major-seventh,2832353951
minor-seventh,283135385557
minor-seventh,2835386466
minor-seventh,2831353855
major,283264
major,233259
minor-seventh,2835386466
minor-seventh,2831353855
major-seventh,2832353951
half-diminished,3438404352
major,28323446
major,25404447
minor,25404349
major,23404447
major,28404446
major,25404447
minor,25404349
major,23404447
major,28404446
major,25404447
minor,25404349
major,23404447
major,28404446
major,25404447
minor,25404349
major,23404447
major,2535475256
half-diminished,28343743
minor-seventh,283134
dominant-ninth,28424650
major-seventh,39444954
dominant-13th,2838495459
major-seventh,28353944
dominant,28384247
dominant,2838444853
dominant,2829414448
major,28353944
minor-seventh,28384246
minor-seventh,28384754
dominant,28384347
major-seventh,283956
minor-seventh,2838384348
minor-seventh,28384349
minor-seventh,28384350
dominant-ninth,283842
dominant-ninth,28384244
minor-seventh,28475055
dominant,3241444853
minor,28475055
dominant,2838414450
minor-seventh,2838505558
dominant,28384449
minor-seventh,2838475055
dominant,2838444853
minor,28475055
dominant,2838424450
minor-seventh,2838505558
major-seventh,2839475156
major-seventh,28353944
half-diminished,28343843
minor-seventh,28353843
minor-seventh,283134
major-seventh,28394247
dominant,26323755
major-seventh,2839424751
dominant,283846
major-seventh,28353944
dominant,28384247
dominant,2838444853
dominant,2829414448
major-seventh,28353944
dominant,263235
half-diminished,283537
half-diminished,283437
major,232832
major-sixth,28424649
minor-ninth,30323537
major-ninth,16353942
major-ninth,28444751
major-ninth,1632353942
major-ninth,1632353942
major-ninth,1632353942
dominant,283844475252
minor-ninth,2838424347
dominant-ninth,1628323842
minor,28404347
minor-ninth,2838424347
dominant-ninth,162832384242
minor-seventh,28384043
dominant,16384247
dominant,2838444752
minor-seventh,313540
dominant-ninth,28323842
major,28354244
major,2835404244
dominant-ninth,28353842435054
major,20283035
major-ninth,2835394044
major-ninth,162842444751
major-ninth,1632353942
major-ninth,1632353942
major-ninth,2835394756
dominant,2838444750
minor-ninth,2838404243
dominant,28384749
major,16324447
major-ninth,283539444956
augmented-seventh,2838444850
minor-11th,1631384245
dominant,1632384348
minor-seventh,2140434750
dominant,34445052
major-ninth,2835394244
dominant,283844475252
minor-ninth,2838424347
dominant-ninth,162832384242
minor,28404347
minor-ninth,2838424347
dominant-ninth,162832384242
major-ninth,28354244
dominant,28384447
minor-seventh,2835384043
dominant,16384247
major-ninth,27343839414346
dominant,2838444752
minor-seventh,163140
dominant,16384447
major-ninth,283547
minor,162840
major,162840
minor,16284347
minor,162840
major,162840
major,203240444752
major-ninth,28354044
major,2835404244
minor-ninth,28353842435054
major,20283035
major-ninth,2835394044
major-ninth,354042
major-ninth,28354044
dominant,2838444752
minor-ninth,28384547
dominant-ninth,16323842
major-seventh,273453
dominant,283844475252
minor-ninth,2838424347
dominant-ninth,1628323842
major-ninth,28354244
dominant,28384447
minor-seventh,164043
dominant,16384247
major-ninth,28353940424447
dominant,2838444752
minor-seventh,313540
major,283544
minor-seventh,1623313843
dominant,1623323844
minor-11th,1623353845
dominant-ninth,16232838424649
minor-seventh,1623313843
dominant,1623323844
minor-11th,1623353845
dominant-ninth,16232838424649
minor-seventh,1623313843
dominant,1623323844
minor-11th,1623353845
dominant-ninth,16232838424649
minor-seventh,1623313843
dominant,1623323844
suspended-fourth,283842455052
minor-seventh,286467
dominant,20384750
minor-seventh,28475055
dominant,286468
dominant,353844
major,28475156
half-diminished,28465055
dominant,165056
minor,28475255
dominant,28505356
minor-seventh,1643475052
dominant,283857626669
major,164751545659
minor-seventh,285255
diminished,28434955
minor-seventh,1638434750
dominant,283854576266
dominant-ninth,16232844505456
major,16232844475156
dominant,2932353841
minor-seventh,283847505255
minor-seventh,2835384043
dominant,285256
major,28353944
dominant,183740
minor-seventh,16384347
half-diminished,1934384143
dominant,163844
minor-seventh,284043
dominant,265256
minor-seventh,1643475052
dominant,283857626669
half-diminished,1643465055
dominant,2850565962
major,2851565963
minor-seventh,1647505559
major,16232839444751
major,232832424752
dominant,2932353841
half-diminished,1652555864
dominant,2859626871
major,2851565963
minor-seventh,1647505559
major,16232839444751
major,232832424752
major,162328323539
major,2832353740
major,16232839444751
major,162332495459
dominant,28293840
major,28354452
minor-seventh,28354350
minor,28354352
dominant,32384147
minor,2831353840
half-diminished,28343846
major,28354454
minor,1835404347
major,28354452
minor-seventh,28354350
minor,284352
major,32384246
dominant,323841
minor,28313540
major,284454
minor-seventh,28353843
dominant,32414752
minor-seventh,28353845
major,3235394245
dominant-13th,2838414449
major,28354452
minor-seventh,28354350
minor-seventh,2838404352
major,2832384246
dominant,2832384047
minor-seventh,2838434752
dominant,2832384150
major-sixth,3032353742
minor-seventh,303340
minor-seventh,31353842
major,323842
dominant,32384150
major-seventh,2832353947
minor-seventh,31354045
dominant,35384152
major,323545
major-seventh,323539
dominant,28353844
dominant,323841454748
dominant,32384150
dominant,262848
major,2832353947
dominant,32384150
major,283240
dominant,323637
major,283240
dominant,33364047
dominant,38414462
dominant,32353841
dominant,32353844
minor-seventh,263142
major-ninth,3235394247
dominant-13th,34374043
major-ninth,354647
major,3238425152
dominant,404448
dominant-13th,2838414449
major,284452
minor-seventh,284350
dominant-13th,38414449
dominant,32384352
minor-seventh,31354045
dominant-ninth,38424454
major-seventh,32353947
minor,28434652
major,28323842
dominant,28323840
dominant-11th,303338
major-sixth,28444954
major-sixth,323742
dominant-ninth,283542444752
dominant,283237
dominant,20252630
dominant,32384255
dominant,2630325253
major-seventh,28394458
dominant,28384455
dominant,1732394348
dominant,163844
minor-seventh,16313845
dominant,28415056
major-seventh,28394246
dominant,2838444855
minor-sixth,1631374245
minor-seventh,2831384255
half-diminished,1628384346
diminished-seventh,304043464952
minor-seventh,2831384347
half-diminished,2834384046
minor-seventh,28384347
major-seventh,28394447
minor,2531354043
diminished-seventh,1828343843
minor-seventh,2835384347
diminished-seventh,3037404346
dominant,29363944
minor-seventh,28313843
dominant,28323844
half-diminished,2834384346
minor-sixth,2531354043
minor-seventh,28353847
suspended-fourth,28353845
suspended-second,2835384247
suspended-fourth,2330333742
major-seventh,2835394447
half-diminished,2834384346
dominant,28323538
minor-seventh,28384347
major-minor,21283139
minor,19252837
minor-seventh,28384043
minor-seventh,2838475255
minor,28354043
major-seventh,2432404651
major-seventh,2835394447
dominant,28384450
major-ninth,28394454
suspended-fourth,2228344041
suspended-fourth,283345
dominant,28323538
minor,1623284043
dominant,28323853
major-seventh,28353944
minor,19232831
suspended-fourth,28343846
half-diminished,284043
dominant,28323850
major,34404452
suspended-fourth,283947
diminished,21313440
suspended-fourth,28374047
suspended-fourth,283847
suspended-fourth,26364852
suspended-fourth,24344049
dominant,1626324647
suspended-fourth,23283335
suspended-fourth,283849
dominant,303850
half-diminished,28343846
diminished-seventh,3037404349
minor-seventh,28353847
major-sixth,2528303235
minor-seventh,28353843
major-seventh,28353947
dominant,284044
minor-seventh,283847
major-sixth,3037405256
major,2228324446
diminished,3440435558
minor-seventh,1619264043
minor-seventh,28385055
suspended-fourth,28343846
suspended-fourth,28343946
major-seventh,2835404447
dominant,16234044
dominant,16234044
dominant,16234447
dominant,16234044
dominant,16234447
dominant,16234044
dominant,16233544
dominant,16233544
dominant,16234447
dominant,16233544
dominant,16234447
major-seventh,1651525659
dominant,1644475052
major-seventh,2847515256
dominant,2840444749
major-seventh,2351525659
minor-seventh,2843475054
dominant,163538424447
major-seventh,2851525659
dominant,2844475052
major-seventh,1635394044
dominant,2828323537
major-seventh,27283235
minor-seventh,2843475054
dominant,2838404447
major-seventh,2839404447
minor-seventh,2843475054
dominant,2838424447
major-seventh,39404447
minor-seventh,2843475054
dominant,2850525659
major-seventh,2851525659
minor-seventh,2855596266
dominant,2850525659
major-seventh,39404447
minor-seventh,2847505457
dominant,2856596264
major-seventh,1651525659
dominant,1644475052
major-seventh,2847515256
dominant,2840444749
major-seventh,39404447
minor-seventh,2843475054
dominant,1638424447
major-seventh,2851525659
dominant,2844475052
major-seventh,1635394044
dominant,2828323537
major-seventh,27283235
minor-seventh,2843475054
dominant,2838404447
major-seventh,2839404447
minor-seventh,2843475054
dominant,2838424447
major-seventh,39404447
minor-seventh,2843475054
dominant,2850525659
major-seventh,2851525659
minor-seventh,2855596266
dominant,2850525659
major-seventh,39404447
minor-seventh,2847505457
dominant,2856596264
major-seventh,1651525659
dominant,1644475052
major-seventh,2847515256
dominant,2840444749
major-seventh,39404447
minor-seventh,2843475054
dominant,1638424447
major-seventh,2851525659
dominant,2844475052
major-seventh,1635394044
dominant,2828323537
major-seventh,27283235
minor-seventh,2843475054
dominant,2838404447
major-seventh,2839404447
minor-seventh,2843475054
dominant,2838424447
major-seventh,39404447
minor-seventh,2843475054
dominant,2850525659
major-seventh,2851525659
minor-seventh,2855596266
dominant,2850525659
major-seventh,2363646871
minor-seventh,28313538424347
half-diminished,283134384245
dominant,2838414447
dominant,162332384244
dominant,28384446
minor-seventh,2838404347
dominant,1623323843
minor-seventh,28384243
suspended-fourth,2833384247
major-seventh,28354451525659
dominant,283238444853
dominant-13th,2838424449
minor-seventh,2838424347
dominant,2838424447
major-seventh,2839424447
dominant,2835414450
half-diminished,28384346
dominant,23323840
major-seventh,2839424447
dominant,16323538
major-sixth,2837444752
dominant,2838545659
dominant,324252565962
minor-seventh,28384755
dominant,28384752
dominant,28384754
dominant,2838475356
major-seventh,2839475456
dominant,28445059
dominant,2838545659
dominant,324252565962
minor-seventh,28384755
dominant,28384752
half-diminished,2838465055
dominant,2838444853
major-seventh,283544475156
dominant,283538424450
dominant-13th,2838444956
minor-seventh,28313538424347
half-diminished,283134384245
dominant,2838414447
dominant,162332384244
dominant,28384446
minor-seventh,2838404347
dominant,1623323843
minor-seventh,28384243
suspended-fourth,2833384247
major-seventh,28354451525659
dominant,283238444853
dominant-13th,2838424449
minor-seventh,2838424347
dominant,2838424447
major-seventh,2839424447
major-sixth,2837444752
major-sixth,2839424449
minor-seventh,2838434754
dominant-ninth,28384042
minor-seventh,28384347
minor-ninth,2838434754
minor-ninth,1626384247
major-sixth,2839424449
minor-seventh,2838424347
dominant-ninth,28384244
minor-ninth,28384042
minor-seventh,2838434754
suspended-fourth,2728384145
dominant,1626303240
minor-seventh,2831353742
dominant,283841444752
major-seventh,2832394249
dominant,2838424649
minor-seventh,28384247
dominant,28384451
minor-seventh,2838434754
dominant,28384244
